0,1,2,target
5.620212829749487,5.41814916682527,2.3508059149180016,True
5.608482134164793,4.707269728149112,4.4959495207901305,True
7.1838019245951195,0.03941985504103074,3.7717684375976623,True
7.856009524807854,1.4186334423108793,8.673907697331577,True
2.035906001447225,6.811271535618647,1.731654305355036,True
4.493239950078585,4.22550238331346,0.8179972633696209,True
6.996066590939685,4.801749333540963,6.890096142291893,True
5.3913336783979515,5.558708397868788,5.261266941758548,True
2.977945377336898,8.987534939785927,0.8639060874653737,True
8.766161133513528,8.634640715275332,4.978064848284795,True
7.76948228611441,6.733666766944025,6.05073551922021,True
2.916266745421466,3.1964886492015996,3.493801713343241,False
3.021717538959466,9.597026924056964,3.4127697468136544,True
3.875502202122807,4.195594555652403,8.164939259581363,True
4.777587932044156,5.5375233205700125,2.554819773048018,True
2.7806990363467756,0.8908800321831878,2.172586760908338,False
2.638881503644658,8.522706266214602,5.024699000347463,True
1.103891478513358,4.627228378487627,1.2092933265517947,False
5.660268945222839,4.421340451210041,8.582843842882124,True
2.5927307294912327,8.508620121427697,2.476025802077737,True
9.826140147738071,6.3417955837759585,0.42679625800685184,True
8.071757560941574,2.756465837391038,3.622455937062239,True
1.4658355431274683,8.374343870585726,0.9037399426359216,True
7.382665612478667,3.9572509088248395,6.794424530950501,True
2.930658980166231,0.7827666867306438,9.151699371368323,False
6.547517300025448,1.6968254030507346,9.761917898078774,True
9.118177424793897,1.8260229368366476,0.19099907100837088,True
6.10997905455284,1.3915169933596128,7.318900473008336,True
4.688756309200727,7.09064165465835,5.697913825132787,True
7.707070637306877,8.216280195345895,6.029035282123258,True
5.913980610848263,3.2685911677276214,1.3409002386426083,True
0.9248908728385874,8.569438398947028,2.060895634216088,True
4.265644400720323,3.1675022659843166,6.19639547336709,True
5.333463891369899,8.590396489111235,4.3604137497703155,True
3.6190567561724762,6.512180583135931,7.448025685616415,True
9.254650454324425,3.118306432402689,8.864766110457193,True
9.814336371097944,9.823735850916863,1.2919523087592044,True
3.8011170910285563,7.7398958288404405,8.31025324181706,True
0.3951563307302741,3.9506487809320934,7.241559267815348,False
7.58279015502206,5.350917887820152,2.1055400606887376,True
4.068077610634115,0.5854503095652541,3.156821112032354,False
4.273686518708379,8.229399484417385,5.893346364128841,True
4.143656966577675,2.459331300491867,3.1527863469024475,False
6.7075053823175015,4.454585672801887,1.7312375008157121,True
8.21732501442295,5.75615245835781,9.675191642069658,True
5.36384931940919,6.230678977914069,4.276481107905453,True
6.082834987469049,9.188345256459852,9.812900736202767,True
6.609544215590214,4.302393196607298,0.6268065017761593,True
8.40198673331418,3.9142151651598134,3.824477438225513,True
0.5711353374330363,0.3412847534824459,3.90536392854537,False
9.747295449899013,7.405757805086259,7.088048084113307,True
6.684461450121965,2.7287316113124502,1.6865391391214024,True
6.023534386154594,0.6356147491337238,5.880765528350703,False
5.14479513944557,5.424983184854074,1.2133486515167924,True
0.6759950834135042,4.732325724250826,1.4557494207478383,False
6.4145473985850066,3.095359810990521,6.206442044506423,True
7.50210385919765,6.06436574522934,5.315832171257277,True
1.9732143619607578,3.4718910442957096,9.779480346454685,False
2.68569221375355,2.8432820312907614,4.932840608972407,False
5.459539364099451,7.907443832001685,2.9524314655497106,True
9.628278072103495,0.2222673759013527,7.9036252698891785,True
5.697289540434976,9.011644092355574,1.5306533920259136,True
6.8921997979788845,9.472128237758984,6.670558968679089,True
1.1238704395700871,9.209353797918613,9.696373436645091,True
1.1080402847588156,8.27268172670144,0.7932868472694676,True
0.8129261405751609,7.953746395841441,7.199160492186819,True
9.571871901782588,6.319289135582338,5.116980244541876,True
2.720685194777438,5.728554459051112,9.924581098196317,True
6.466655657206974,8.755449348684014,1.9744817853349894,True
7.349667374785006,7.317762648853997,0.7085461658968295,True
8.20199445871165,1.7607112851299522,2.1734200782120725,True
0.6121243340103677,6.626701794384528,1.422975455223201,True
9.756978819259013,0.0004080385028870648,8.09490273789777,True
7.591674927292516,5.692999642963098,5.7198065833206835,True
7.979782525136984,6.363623143576983,1.3937123973325294,True
7.968463824240255,3.5387836132892025,5.837667430974552,True
5.1243465064268765,9.04034957108728,4.143607095508015,True
8.534197471784523,0.8180602234970846,3.261687180856515,True
6.705743276931457,6.119480135625315,8.32319119322727,True
2.0791046550246275,8.041921842189662,7.956203230840771,True
1.42925263624341,1.3982943311492102,5.832874303248875,False
9.756227441948024,6.137313011179087,4.279533233656712,True
5.068662628284791,8.095504803308549,5.222868001237067,True
5.367591056760973,5.932844251439885,9.320951543167542,True
8.00397762702713,8.39148030163292,2.6620495063680405,True
6.0014835073771025,8.230860202336508,7.1815667903373885,True
9.518163415586763,9.152110796639999,1.2762840923027907,True
5.0820155762332195,3.5776154744769126,2.0513628183068686,True
5.008000014600695,9.83599791932522,7.6827258476858615,True
0.9913251333787898,2.4773006996273397,3.6966003947646806,False
8.851495044316634,4.594973341904138,1.595214497944747,True
5.501958488912262,2.4722623329847027,0.38338494030847325,True
5.9266769866045985,9.908616773503162,7.759162718825062,True
7.362041910307088,1.5263555996342526,5.617122826928642,True
6.369257646159225,7.591271775637406,4.4670814139316875,True
0.5330741526955729,9.27707485035018,2.655391346601983,True
7.384206146459694,4.642109103938889,7.791952913511753,True
3.377284951560049,0.9246189744597633,4.280155666959543,False
4.800171240396287,7.9256739545179,4.037549162800814,True
6.664509279857781,3.763097274410562,7.326608450468343,True
1.7422599766711577,8.800658781001335,9.443905284094882,True
0.23709781735423707,8.583974534791329,7.78064357702276,True
6.930043782787058,1.0590105392965,7.328586926185919,True
7.716728572118356,6.262776616912261,9.63656807955682,True
9.469508036352925,6.336036544169322,9.250222273148495,True
1.4378808743873173,2.9829306995584757,5.298469757627728,False
5.226767029110806,9.528411373296565,6.359404013425473,True
6.213098210810987,6.212703334707314,9.455768727655123,True
4.004178097480774,7.394254369873919,6.001559739468744,True
4.0243007782880245,3.3902102505384777,1.5367372197080142,True
0.10906844524121051,3.360054924101185,3.002076264368181,False
0.8122081964752115,4.854787176824077,3.5089374122053627,False
9.260048274288641,7.805181399970712,6.650834139948703,True
8.469887903250958,2.7466999126353384,1.1627872302433928,True
6.096951634499933,2.2747550087342603,9.850494069246446,True
4.249978281190404,8.86123343052926,2.457473546447501,True
0.9372945736458516,6.270003953847923,6.928980816952636,True
2.56027496943382,9.268012881348188,9.731390268644944,True
6.8726226070657574,9.813406880029069,9.831634386119884,True
1.4814369001808636,7.3035913200200255,7.459685561915572,True
7.318798334021669,3.3954561032470023,5.43318019966193,True
5.880673037930132,8.49954491442225,0.5146777441418737,True
3.7520798219924965,3.148721351563517,7.915577794277176,False
1.166220908240283,0.6168982481520568,1.154289929870802,False
1.1603043874968033,4.35188019902002,8.656985173055864,False
3.5513701415864016,1.0114816506230395,6.6997403922214005,False
3.3266768079034215,5.711723407193032,7.4762683221140245,True
4.558906250995042,7.332821413810427,6.195617780499978,True
8.517841887861664,7.623497500773533,9.012004256154873,True
7.462942495884445,2.822192310610956,5.045968445906524,True
7.722738135943342,7.846609738684817,7.303528013863781,True
8.430764752479696,8.245608244620362,5.410429715827824,True
6.405125755988957,0.43799982414862826,4.774537758035391,False
7.267703962429693,9.135124741644308,8.483328345442711,True
4.393036647087563,2.2961351680147537,8.855625401495493,False
6.572912537651848,1.915906571150927,0.3769317478338008,True
8.780534773961934,5.76711387888123,1.094696321198787,True
9.89920694278309,5.872414923327137,7.586408704755573,True
8.064109405083366,2.5590865675169807,5.223887598568654,True
1.7219858503592111,6.124309822283211,4.345878543050407,True
7.900045603564218,1.1579953662919629,2.05536871679302,True
3.8703291843556475,0.015718927144462436,4.065687367373543,False
9.625661949526075,8.657189329815676,1.8004216452164734,True
8.31725014864796,2.2509362710789036,2.396358475621133,True
6.375907710511957,2.9408804710370573,2.012615905307007,True
0.8562973114739358,1.7677197912061005,1.924679517601211,False
9.118708816850429,0.41961593962096866,5.4015368148414655,True
2.1220567875503615,7.202779354157133,0.030159591226358584,True
3.7141802190889583,7.376916600304159,0.2590313192786242,True
4.113301463388996,3.2598159146542462,4.841778418132411,True
6.286586729115744,0.7992731695349986,8.659231977469638,True
2.700390745745991,7.720650501977685,1.3291847708788196,True
0.9382201031166604,1.936813526482597,0.8386991172385849,False
2.4784499365474524,1.395536277411582,0.8649700652521908,False
8.518650117535003,5.2844774176732425,4.965386576069472,True
5.082755142235092,8.105278372763253,0.4590808504346733,True
0.4535245562966972,6.661950809585253,0.07019835119607576,True
5.05688330701005,6.249083614014978,8.495017351309622,True
0.0066629477372226464,4.01953654303116,3.1295467621307194,False
5.801627089276515,0.33017324894292654,7.54025645030207,False
9.569905141076433,5.486799690648233,6.662169465805551,True
8.351273052708887,8.437748471808447,8.193686096224646,True
4.872351241506379,0.876337528530482,7.944276205181561,False
8.437011310814196,7.0093874503752005,3.1464273211950533,True
9.749561597679175,6.228378470874785,3.124005220334655,True
7.8611236627535135,2.241321460957426,2.4071880915438526,True
9.052473085699734,0.551993256377592,8.697793731635654,True
3.967652889429089,5.7202236634258465,6.909781128686731,True
9.025798509473459,2.1987346246799024,0.9293715579949346,True
5.121557351894451,2.2410113514838867,4.2413884173470215,True
1.1023325131656647,0.900016534974456,5.674830948139348,False
0.5179404825084466,2.6660177913218974,3.8818161802556563,False
0.9495664033979112,8.055878495175774,9.015626253637118,True
0.3211210177349233,8.068438541798677,1.7588039139977907,True
7.295353813772093,0.6066451747679436,7.454943208330459,True
9.324646258247853,2.590644504555142,1.6506596061769607,True
3.404807608929592,8.598183701891495,7.8018401966674435,True
1.5671840919032642,9.018449960094522,7.391332217783425,True
9.571460853722503,9.726977533005623,1.5843197540188092,True
7.276021271266334,0.24473145943197383,1.9176662632889796,True
5.364647018030302,2.332086680141149,2.1827013724449196,True
3.577609073155638,4.594305003253457,9.178743290146526,True
5.812251855967947,5.560926467163102,7.192674166143745,True
1.8837702442883142,8.033054756099672,7.62776669459107,True
8.142856726538977,4.501609710108133,5.418300960257476,True
0.7481578067447847,4.584848236151431,6.437129661107423,False
9.499282133413182,8.961323381839282,3.392291149932789,True
7.563336359617595,8.5605807840476,9.613081526817771,True
6.805337913203777,3.2956552411971773,8.735659136957604,True
0.1626401658148946,5.67512785425434,4.58059879331735,False
8.827515234852633,6.211498174284465,2.006013698223872,True
1.6550779789835757,0.3606007965521829,7.522400397844271,False
7.832382542183995,3.733776292119617,2.2366157972686773,True
5.575007281687433,1.9548656331337888,5.266685568557675,True
3.4359417282968185,3.190980002644561,6.911193364594155,False
2.4870249156309376,3.314308831753415,5.639160219359169,False
9.418402050563065,1.5015687570388014,3.0649129862089874,True
2.726377629223118,3.1499067477995037,4.876900383003443,False
8.202826100339722,1.8124911629940643,7.1878029942709665,True
4.31990120822643,5.719743167430108,5.026628464013819,True
6.029583876560402,1.7949471380905335,6.160521709495478,True
4.020971925824169,7.8408537353803665,5.957515221145528,True
4.0793226143642585,9.870642190214442,1.790453150296899,True
0.13774815753215264,1.2317818099428501,6.898154452686208,False
0.9187526701648174,7.353970841434501,0.8829265834696554,True
2.973442290724033,6.2227060037929816,0.20788735682566561,True
4.328706646518361,9.99335486316816,7.278902630671178,True
3.892392166869759,9.084272434472608,5.692109298086482,True
8.109017583636671,3.438295704932343,3.8163397651815267,True
7.005271937773187,7.6091367907792185,6.926254882887243,True
1.503315243494534,4.213857572799659,3.182337610790743,False
2.31468618902099,1.1627676117968522,7.482438490508514,False
1.4152136958757366,3.5378383783851874,0.18767553453100327,False
7.04760144731325,6.253380143568517,0.7810750577676717,True
9.50168510593882,9.949934915057781,7.5002641168507935,True
8.057576504405276,7.035455405522502,0.22023174590364736,True
2.731044074981379,2.3682643149145166,0.21624461922589489,False
6.383439197598265,5.912070669431163,3.621488445553175,True
7.482701135455969,2.3427554574458807,2.807893518703646,True
1.1506686729564508,2.352241859748675,8.507839919302121,False
4.900104438308938,7.366964891844832,8.678114428432888,True
6.6639130907880375,3.6116692795976846,9.672641014809882,True
0.8009383251884727,4.131146497292684,8.850447173681493,False
6.8219650591615295,3.5365251116519336,8.271707076168774,True
7.578671180671824,7.234087818408733,2.6648985557614004,True
6.800033502839722,6.558255927023805,8.400200067118464,True
5.1291310129120244,9.292962746433876,7.201274627711709,True
2.094837720149061,5.784019854175874,1.9631348899747747,True
6.174335370338042,3.2564430668165723,9.979468724065319,True
3.4222692344527736,7.898227067391883,8.359236992290079,True
3.7341158714891365,5.890080110111329,2.3276131085425558,True
3.7535380578988287,4.391942617344062,7.115495935276936,True
5.08189597895572,1.608768330201109,6.489712604885268,False
5.160542416429788,5.251506179213743,4.455757340501635,True
8.667878175785251,6.542789328182367,6.6161812193591585,True
5.013257848197863,4.017819451543491,4.270732946359692,True
6.788410520444876,4.379101233902679,0.6949018940183849,True
2.2073817688827644,0.5348033198675783,0.4911529672716719,False
3.592527294294865,3.7779274961990317,4.564208031258986,True
2.011558647578261,2.330466894894477,4.4711873012409455,False
2.9043677079367756,2.6090726454231836,4.916039033746683,False
7.636305153580674,0.6073261127416774,0.13600616333074633,True
4.479412232532778,8.94214767885967,6.3194329725012155,True
3.64900837639502,9.727579773058988,6.788124235045113,True
8.254193093655438,8.422108215177804,0.3883854062934733,True
1.948999744495562,7.908744703949897,3.9117561615030807,True
9.00300813411824,0.7121185965253052,9.379329383263533,True
6.206031697554689,4.114226627735768,8.295988148629952,True
5.355023928038268,4.594926634005898,1.8430586581463848,True
7.839335101501491,1.462413200065592,3.0013016961099073,True
0.8809943502016881,0.15794510526807248,2.9707942058517545,False
0.44348183961355425,4.692186590745681,3.4694157528438794,False
0.1808722864709067,4.639179930339743,2.863860695624126,False
2.3152515214566725,5.411509259196344,3.3261311107751625,True
0.5445699194269393,9.309750725578825,9.71664348473148,True
2.3687784133866865,6.593068986757434,5.850303543770405,True
2.4858175717570044,5.382189069181042,2.6537869423852936,True
2.7522746247153105,4.534146671037429,0.45066714698702603,True
2.3002078338038334,9.837630547930353,7.701700042949398,True
3.3147442792361925,9.96684419398952,3.2886661767581025,True
8.512227988067911,3.224806287683093,8.941218919462756,True
4.5206838868826535,8.71859742781775,1.3689465734246498,True
3.9440799204469066,3.446077758000372,7.817197037774913,True
8.654769453953389,1.3558211742851645,4.100673739162101,True
1.7259906829101601,0.6584719409280815,1.3013234292543607,False
0.737859969905369,3.017580303698341,4.307488762392334,False
9.045918157589,6.519029782136906,7.607869955892413,True
3.305912982681738,3.217236066697462,4.120082508073085,False
2.327239311065523,0.19976930455344877,2.753906907267265,False
9.284398914868547,0.5106200936402638,5.040322532469745,True
2.3192637035899546,7.625878391332166,0.3810844466128238,True
5.102786242877368,7.249771489550541,4.623635345521655,True
1.4349756905187483,8.888991562009855,0.1914569876871386,True
9.266653231413935,8.1817128277668,8.839313046059436,True
8.65507732646275,3.6969976504318547,6.26149479863067,True
4.7003927389287945,5.849556755965544,3.7984787290948363,True
8.546269932788293,3.0782488992907044,5.6121082899463275,True
0.6817028652546275,0.5862000778683951,8.850582324814095,False
3.566573804673797,3.7452071634376494,9.856566340846584,True
7.224547588494695,1.5543999456052349,5.429694261518544,True
4.83077045177038,6.045421118357101,2.726394483468485,True
2.7569016454409354,9.446912877058008,5.9605769550591035,True
5.508271095385849,6.916961080788204,7.521669524108922,True
1.7893119282411285,7.829196325265225,4.827365493172444,True
1.5047097331159365,3.1644738163456076,9.907835896933895,False
8.450540647095258,9.033548943757564,5.005518867097161,True
6.363097312130161,3.962501266844897,7.347642199435629,True
5.356941954779163,3.575550307200619,9.774013426000185,True
5.00944004815033,0.4037751355646557,8.142882343312543,False
0.9591088477529008,2.7995780084165425,4.530396754825321,False
2.116463494299945,4.493137632438151,4.3985407055682435,False
5.301323860851584,6.521195484598026,6.85446340897657,True
0.5038440350036,2.3712526905015476,1.1662553175613222,False
3.328793578548266,4.569144250134314,8.518125991678025,True
0.14120471387056077,8.102263697641744,1.5576344430962985,True
7.406626699800199,8.48435441148746,9.861135320864104,True
5.75629161794852,0.5538932191357038,2.874309829678421,False
4.357217746899122,6.745390674732258,9.686108583816086,True
8.764973921896416,0.6310854003394284,1.2866796638803224,True
6.51586460175802,2.0715299821133106,5.835354489349935,True
5.092062601350886,5.449526006557664,3.4913161836428253,True
9.102856865454141,2.9345593661282523,3.609210700445259,True
1.616973410692325,2.897779316608051,1.3286005902194575,False
6.393774932237832,0.20527172673318606,2.426945649859251,False
8.079486588964391,8.519701668302131,3.3967832080968052,True
7.346900247456545,8.099682359325422,6.501551223880536,True
6.210911323478365,7.538147217531817,3.195769180295062,True
3.3099983903624164,2.563402110027316,2.3091930252678905,False
5.133012697950216,5.39296856365841,1.9081761944364284,True
0.85331055786949,0.24658539919898526,2.1312517000962994,False
1.5611876881634068,6.210964068129684,8.117026480395777,True
5.344458286496322,6.439709781224674,4.211942729104441,True
0.744595014262811,7.472145611920167,7.65810047760814,True
1.4767919714226208,3.1048765674224965,6.825652426944508,False
7.057035589172109,1.6396370531066762,3.8710655540795944,True
3.8555699320975423,5.457980782716906,8.201383702578092,True
1.4641175145695495,3.760212586079159,9.22637511360064,False
1.7746230707268351,1.7668229660690271,7.860081991550693,False
6.23886601409263,4.75954288564934,4.584668632971764,True
0.6229205486855383,6.4095595802557686,2.6445600507760547,True
4.4136083672960025,9.288153457256204,4.959019738921099,True
3.9473307061774765,3.5253692645088486,2.847265533164115,True
6.179602278886871,7.163780839224529,1.1530049220516436,True
0.043921970727811566,3.9498516743556644,1.6551160503997375,False
5.98704925633676,1.6091330883007904,5.043077737585742,True
4.74581470233855,9.732058341348736,3.201062670231906,True
2.621041596841809,3.3753242055570345,6.592440182336206,False
2.403795647046433,2.417498283346676,7.112146223195617,False
5.295401668874936,0.7142167933717303,8.464238347558595,False
1.2678958163013532,2.963104746204912,5.461143746870725,False
4.566248700726588,7.657475841415895,1.4823135846502145,True
6.546852646492334,1.7907121941264847,1.1626959938492398,True
6.9887118836328534,7.76030785583753,1.079294235510272,True
0.3329276439624451,2.007401114465414,5.746750347661708,False
0.3165227206202026,9.50523846880165,0.18231453983197587,True
7.421490710306627,8.04906723744793,3.842008404697456,True
8.15005800926433,1.754242464665785,7.749959739820364,True
5.747850212886588,8.5137106958564,7.940238470711258,True
7.869109719770022,8.638741992598964,2.543139026642034,True
0.31423517679048496,1.7123585030904909,7.473935807515736,False
5.178260600195315,4.935893382359467,4.73176430371398,True
0.2510341511938752,9.260090381923483,5.689293209905669,True
5.8520779557818905,4.943054240048302,8.846941654770216,True
4.726469480561134,5.3896306820557625,7.9850626951942765,True
1.482602691968199,8.257774068914134,6.2450322993356036,True
3.3253402660558917,1.4852026348761649,5.151611908209239,False
2.9350831254597187,0.01864342569057209,8.246287086071773,False
7.479186757799758,8.996434755002065,7.625206706677517,True
4.0594911897086785,9.140833349612151,2.4029412081880364,True
2.5771769900944808,4.6863236280322615,6.777770879857848,True
0.9918391600921861,0.5762706472394541,9.314877616334748,False
0.13864708012365057,7.424719340155489,4.690498976735656,True
9.598981988989578,8.591722188009678,4.641820963189116,True
5.468510696242575,6.9693554179658355,2.6135828716164475,True
0.19426837606112524,9.90978259739036,5.436403220998818,True
7.999392523830327,5.381840780600858,0.7595646562950364,True
1.0281583689461737,2.346964185922226,9.653624670720971,False
8.158599263325986,2.926296141863479,4.464008436780337,True
9.681918440905946,5.054132079740149,3.1679148271055935,True
5.28735781205441,1.6868472396343293,5.695154909096938,False
0.7171227454444762,5.203195591982314,1.1104907672347664,False
0.3923807371083532,7.551203786633404,5.050287209664887,True
1.5971998022859624,3.987683132003479,8.876650676361658,False
3.61073537009978,2.7305200570349495,4.801975755076784,False
8.952744868232633,6.15938346298535,4.736352028080967,True
6.276752636070418,3.527189483075447,9.345619462361892,True
2.7233864491723834,2.186719892926682,4.87527457819441,False
8.00879899363285,7.722147965043855,6.6056206713461005,True
0.021120675178659676,7.99317262611485,9.117100549867828,True
1.2581087443692074,1.9644570414191376,2.1845929833351385,False
1.3017273247971894,1.455762112304233,5.020326263502377,False
6.94788108010869,4.644779096746381,5.403071823355901,True
6.870849373398379,8.248920761122024,9.727535307471026,True
7.061791460675739,4.969013161354805,0.5628772338660137,True
2.944233669779911,1.9265035510679906,9.592908834533722,False
7.278032768437813,1.2830432750182952,3.3798465807285716,True
4.217989818539484,6.281924803670469,9.741636548191295,True
3.3294401627088166,6.988210651180058,4.128133201949472,True
9.04245353840221,5.011108257054774,7.666955217953079,True
5.83116914998879,7.197258349449217,7.549384056057105,True
3.903516190332872,4.463200310383845,6.205596019214948,True
7.145023004286389,5.927818451093562,3.594986320231527,True
4.888242964635591,5.097053233357862,3.813994784602409,True
3.211762405167539,0.6486497429657612,0.6648917078662397,False
1.556243794787937,0.873104642925735,3.7255718341392074,False
9.690510418229133,4.007214597380497,9.124405762238709,True
6.8850737030056655,9.30656734708659,6.51618514961669,True
9.574691119850552,8.048343743140439,0.7910834694610225,True
0.026047129623297804,9.612619104256364,3.4091325290509977,True
6.541616732077093,9.534019837989407,9.866017859619623,True
5.24966095539529,3.2866406808556126,5.9055247923803496,True
6.969700366424291,0.9369961491400214,8.033947653728221,True
0.03716498757402542,3.87932123409908,8.437090687256928,False
8.871451954441405,8.618558250133008,8.64911804130042,True
4.549797406797431,4.248154871402181,4.784906207703022,True
5.168818473704292,2.173260315783839,3.713888554872311,True
4.792093675747271,0.1869046803225416,5.719481640044916,False
0.6449378325093602,5.594247972069875,0.5924617745461747,False
1.8491409160796402,4.581145663122736,7.599193359043829,False
9.884390251676372,7.657691904807205,8.182254815361254,True
4.3540127087649685,5.177672264719786,5.467509235548118,True
9.690722323552738,8.481778039621732,0.12984415734842325,True
6.901392972332215,7.195079462801308,8.908466244993136,True
9.302454953094314,3.9625146136532496,4.1462082263671185,True
2.354664955600725,1.9226177643290798,8.782479153512687,False
7.419888624793302,8.301879670998055,3.2329702413921977,True
7.636684496111138,0.1612948946908832,4.9832772916135735,True
3.123814780062093,3.003959354488548,9.890772104903135,False
0.03190978769485486,9.549996747798447,6.6829399900335895,True
9.931509758525483,4.055722883651079,8.99714841589428,True
5.516327999148194,5.759902634076262,6.27659856215597,True
2.6153315090374663,6.053797206182327,1.756905209968569,True
0.3249221849041217,7.210641125767055,0.26577760003271056,True
9.213850446151696,2.2660204987023,9.111602603284345,True
3.0747451636300207,7.155011307442506,3.3853200682242033,True
6.946144846665304,1.8045037516949214,2.282068170289838,True
2.667962119046514,9.823761755875756,9.016643786527665,True
3.8668604573936873,9.577780292019565,9.348508522532997,True
1.423217852344485,6.1880825171552925,2.1231912344277672,True
3.4466260987958175,3.0462156584354405,2.239016977598749,False
5.865449438892893,2.1733075017711103,3.3186975937390892,True
1.4098260878444346,2.6731915367192958,7.744436909108391,False
2.8706467891941334,9.692913512211376,1.1071709297101917,True
0.27665477355666046,2.4909565973470627,5.147665507025062,False
3.1047538265615984,4.002248119906807,7.479983502343068,True
6.626607003741425,2.4130422760909607,8.794183043060567,True
3.6069690652515316,5.708590147291851,3.6023909709852076,True
7.568224143032065,5.782758571889623,4.983294413687094,True
1.7259024000986145,0.770241920389908,2.610084275696635,False
8.500833353970997,9.25394066402193,4.056662084624251,True
0.7258649626344904,1.988905892758065,9.353266911208735,False
1.28337018476949,4.162548843831688,0.7248791393209641,False
4.960943457797317,3.4468045006617154,9.836699714849326,True
9.832450765341028,5.030831373554403,8.353494919900408,True
6.738641568152406,4.6252789656796125,7.70649996823218,True
0.34293928803540097,1.6820692704626228,8.251511412438706,False
5.175548478952755,6.833629558947401,6.049993863642802,True
8.41525641226172,2.516727835365743,1.769803568963405,True
2.8918409518543786,8.679941325627233,5.040038628698914,True
7.635205038934563,7.720802397663443,3.4257485405143964,True
7.370825062153772,7.870699353125997,5.099487435954726,True
5.258780498202402,4.708559192617226,4.54925714170189,True
2.106213408928699,5.737542877247741,8.566514388136433,True
2.546880984223118,4.176035014018882,3.7325418053772452,False
2.9629203422283434,9.26343103218776,7.280246154015871,True
0.8652442735173704,5.166206311085322,3.493497576442733,False
3.6534448556734187,1.103689996766195,6.0238010407088005,False
3.594543760367194,6.774831070757385,1.2023510532795467,True
5.17773303839102,4.43526216833776,6.392088138990775,True
0.6254793865604835,7.877292837780383,5.257212191040974,True
2.515684373119569,1.6695020852569786,8.136881275704551,False
0.12788983213296357,5.863560242121518,3.070136104472516,False
3.430571967607101,9.662599641994024,1.3829416839862163,True
1.8437481403459233,0.11355373571411365,3.6569809046560886,False
0.7580277585369322,0.4414514663648694,6.8349996815095,False
9.446221783782436,1.6833074612612808,6.008356098498222,True
9.633665756680566,1.7699399738060329,1.5480896023929769,True
5.052235539600929,0.5196418267015945,5.799297792426348,False
8.339511600594133,8.799943652266897,1.1382478921474437,True
5.566404264011711,5.039995396572286,4.509415049196351,True
1.8386067568932463,6.057240824507854,1.5232239472051212,True
6.822423361514224,0.8905095777488403,0.009853354162902006,True
8.550584747439114,3.3695104200636985,4.086800996278899,True
5.131946945267936,4.788756024102572,0.17519245440033693,True
8.188012041910163,9.78325710820865,3.034637451373463,True
2.86379191462915,2.779544177174026,6.602296706242534,False
5.271851952201967,5.590145703557262,6.1127599334690235,True
2.59438585051905,5.198956196648745,5.324380836235985,True
6.2611974783307325,6.398016901297861,9.812593122929464,True
1.3173163258274068,5.104903262500536,5.929800225846497,False
1.611627849437971,3.705322287137628,2.4573698648373234,False
5.440815586900264,7.0256002576877306,2.6518505544348256,True
4.62443612950405,2.0682608821296844,4.095652742694119,False
9.905083728111006,8.873639599910126,3.619613736108466,True
3.407547579990804,1.8191713756947814,8.8223255551249,False
9.26040028061363,0.46143704428628696,4.475136410831002,True
3.999949788968781,2.3913147745060215,6.64773027675702,False
